ID,MAX SPEED,MAX SPEED RAW,MAX SPEED DATE TIME,THRESHOLD MESSAGE (MAX),MIN SPEED,MIN SPEED RAW,MIN SPEED DATE TIME,THRESHOLD MESSAGE (MIN)
2730,0.05 Mbit/s,5830.9,12-03-2024 19:02:38,MAX SPEED for ID 2730 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.02 Mbit/s,2239.3606,12-03-2024 18:09:18,not_set
8465,0.01 Mbit/s,1263.9407,12-03-2024 19:00:48,not_set,< 0.01,312.4604,12-03-2024 18:38:48,not_set
8433,< 0.01,1248.3092,12-03-2024 19:00:50,not_set,< 0.01,328.0073,12-03-2024 18:06:50,not_set
4578,5.21 Mbit/s,650720.8,12-03-2024 18:06:23,MAX SPEED for ID 4578 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.11 Mbit/s,13541.5493,12-03-2024 19:59:33,not_set
4597,< 0.01,1131.9319,12-03-2024 19:16:43,,,,,Error processing CSV data for ID 4597: could not convert string to float: '<'
9144,580 Mbit/s,72437873.6667,12-03-2024 18:13:07,not_set,19 Mbit/s,2424721.5667,12-03-2024 20:18:07,not_set
7081,0.03 Mbit/s,4064.9858,12-03-2024 18:40:55,not_set,0.01 Mbit/s,1377.9565,12-03-2024 20:04:55,not_set
7067,179 Mbit/s,22343779.5866,12-03-2024 20:06:45,not_set,0.01 Mbit/s,1282.9759,12-03-2024 20:03:45,not_set
9776,79 Mbit/s,9829677.4167,12-03-2024 18:22:58,not_set,60 Mbit/s,7485286.2977,12-03-2024 20:06:58,not_set
9781,75 Mbit/s,9427172.8788,12-03-2024 18:23:19,not_set,61 Mbit/s,7567784.3141,12-03-2024 20:07:19,not_set
9797,< 0.01,90.8651,12-03-2024 18:41:04,not_set,< 0.01,51.6414,12-03-2024 18:11:04,not_set
9215,0.01 Mbit/s,1581.276,12-03-2024 18:12:21,not_set,0.01 Mbit/s,1475.9046,12-03-2024 20:11:21,not_set
8466,1.14 Mbit/s,141952.6746,12-03-2024 19:30:38,not_set,0.22 Mbit/s,28042.5241,12-03-2024 20:06:38,not_set
8434,1.25 Mbit/s,156323.1705,12-03-2024 19:30:34,not_set,0.24 Mbit/s,30169.9883,12-03-2024 19:31:34,not_set
4625,< 0.01,142.4273,12-03-2024 19:07:37,,,,,Error processing CSV data for ID 4625: could not convert string to float: '<'
4631,< 0.01,142.3848,12-03-2024 20:07:32,,,,,Error processing CSV data for ID 4631: could not convert string to float: '<'
2720,22 Mbit/s,2711728.2,12-03-2024 19:56:05,MAX SPEED for ID 2720 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),7.09 Mbit/s,886370.4409,12-03-2024 19:48:15,not_set
2731,0.01 Mbit/s,1764.1642,12-03-2024 18:14:31,MAX SPEED for ID 2731 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),< 0.01,737.2627,12-03-2024 18:00:51,not_set
4580,< 0.01,143.7751,12-03-2024 19:44:55,,,,,Error processing CSV data for ID 4580: could not convert string to float: '<'
4599,< 0.01,203.5714,12-03-2024 20:01:58,,,,,Error processing CSV data for ID 4599: could not convert string to float: '<'
10980,0.43 Mbit/s,53407.0,12-03-2024 18:50:48,not_set,0.04 Mbit/s,4872.7,12-03-2024 19:18:48,not_set
11004,< 0.01,327.7046,12-03-2024 18:33:20,not_set,< 0.01,261.4167,12-03-2024 20:10:20,not_set
9145,278 Mbit/s,34749050.3415,12-03-2024 19:05:46,not_set,7.82 Mbit/s,977399.0673,12-03-2024 18:59:46,not_set
7708,0 Mbit/s,0.0,12-03-2024 18:00:34,not_set,0 Mbit/s,0.0,12-03-2024 18:00:34,not_set
9216,668 Mbit/s,83441846.4089,12-03-2024 19:34:33,not_set,9.58 Mbit/s,1197945.3333,12-03-2024 19:36:33,not_set
8467,< 0.01,1171.2809,12-03-2024 18:52:18,not_set,< 0.01,781.35,12-03-2024 18:45:18,not_set
8435,0.06 Mbit/s,7062.7461,12-03-2024 19:01:42,not_set,0.01 Mbit/s,1801.2335,12-03-2024 18:22:43,not_set
2721,69 Mbit/s,8671951.5516,12-03-2024 18:24:26,MAX SPEED for ID 2721 is within both Upper Error Limit(500.0 Mbit/s) and Upper Warning Limit(400.0 Mbit/s),0.14 Mbit/s,17011.3113,12-03-2024 19:43:26,not_set
