"Date Time","Date Time(RAW)","Traffic Total (Volume)","Traffic Total (Volume)(RAW)","Traffic Total (Speed)","Traffic Total (Speed)(RAW)","Traffic In (Volume)","Traffic In (Volume)(RAW)","Traffic In (Speed)","Traffic In (Speed)(RAW)","Traffic Out (Volume)","Traffic Out (Volume)(RAW)","Traffic Out (Speed)","Traffic Out (Speed)(RAW)","Unicast In (Volume)","Unicast In (Volume)(RAW)","Unicast In (Speed)","Unicast In (Speed)(RAW)","Unicast Out (Volume)","Unicast Out (Volume)(RAW)","Unicast Out (Speed)","Unicast Out (Speed)(RAW)","Multicast In (Volume)","Multicast In (Volume)(RAW)","Multicast In (Speed)","Multicast In (Speed)(RAW)","Multicast Out (Volume)","Multicast Out (Volume)(RAW)","Multicast Out (Speed)","Multicast Out (Speed)(RAW)","Broadcast In (Volume)","Broadcast In (Volume)(RAW)","Broadcast In (Speed)","Broadcast In (Speed)(RAW)","Broadcast Out (Volume)","Broadcast Out (Volume)(RAW)","Broadcast Out (Speed)","Broadcast Out (Speed)(RAW)","Errors In (Volume)","Errors In (Volume)(RAW)","Errors In (Speed)","Errors In (Speed)(RAW)","Errors Out (Volume)","Errors Out (Volume)(RAW)","Errors Out (Speed)","Errors Out (Speed)(RAW)","Discards In (Volume)","Discards In (Volume)(RAW)","Discards In (Speed)","Discards In (Speed)(RAW)","Discards Out (Volume)","Discards Out (Volume)(RAW)","Discards Out (Speed)","Discards Out (Speed)(RAW)","Unknown Protocols In (Volume)","Unknown Protocols In (Volume)(RAW)","Unknown Protocols In (Speed)","Unknown Protocols In (Speed)(RAW)","Coverage","Coverage(RAW)" 
"12-03-2024 19:25:00","45363.5798613773","23 MB","24520802.0000","3.27 Mbit/s","408748.1580","","708.0000","","11.8020","23 MB","24520094.0000","3.27 Mbit/s","408736.3561","0 #","0.0000","0 #/s","0.0000","31,350 #","31350.0000","523 #/s","522.5871","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:26:00","45363.5805557639","20 MB","20866153.0000","2.78 Mbit/s","347827.1879","","708.0000","","11.8020","20 MB","20865445.0000","2.78 Mbit/s","347815.3859","0 #","0.0000","0 #/s","0.0000","26,435 #","26435.0000","441 #/s","440.6568","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:27:00","45363.5812503241","22 MB","22717771.0000","3.03 Mbit/s","378566.4223","","1110.0000","","18.4969","22 MB","22716661.0000","3.03 Mbit/s","378547.9253","0 #","0.0000","0 #/s","0.0000","27,687 #","27687.0000","461 #/s","461.3731","7 #","7.0000","0.12 #/s","0.1166","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:28:00","45363.5819448148","22 MB","23278958.0000","3.10 Mbit/s","387982.6333","","826.0000","","13.7667","22 MB","23278132.0000","3.10 Mbit/s","387968.8667","0 #","0.0000","0 #/s","0.0000","28,983 #","28983.0000","483 #/s","483.0500","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:29:00","45363.5826391667","21 MB","22358703.0000","2.98 Mbit/s","372707.1679","","708.0000","","11.8020","21 MB","22357995.0000","2.98 Mbit/s","372695.3659","0 #","0.0000","0 #/s","0.0000","28,307 #","28307.0000","472 #/s","471.8620","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:30:00","45363.5833336921","27 MB","28018349.0000","3.74 Mbit/s","466972.4833","","826.0000","","13.7667","27 MB","28017523.0000","3.74 Mbit/s","466958.7167","0 #","0.0000","0 #/s","0.0000","32,196 #","32196.0000","537 #/s","536.6000","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:31:00","45363.5840280556","30 MB","31751774.0000","4.23 Mbit/s","529284.4474","","708.0000","","11.8020","30 MB","31751066.0000","4.23 Mbit/s","529272.6454","0 #","0.0000","0 #/s","0.0000","36,178 #","36178.0000","603 #/s","603.0672","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:32:00","45363.5847226389","26 MB","27478216.0000","3.66 Mbit/s","457893.9510","","810.0000","","13.4978","26 MB","27477406.0000","3.66 Mbit/s","457880.4533","0 #","0.0000","0 #/s","0.0000","33,224 #","33224.0000","554 #/s","553.6411","7 #","7.0000","0.12 #/s","0.1166","9 #","9.0000","0.15 #/s","0.1500","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:33:00","45363.5854170023","24 MB","24890221.0000","3.32 Mbit/s","414906.1677","","826.0000","","13.7690","24 MB","24889395.0000","3.32 Mbit/s","414892.3987","0 #","0.0000","0 #/s","0.0000","30,463 #","30463.0000","508 #/s","507.8013","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:34:00","45363.5861113657","22 MB","23061251.0000","3.08 Mbit/s","384418.2530","","708.0000","","11.8020","22 MB","23060543.0000","3.08 Mbit/s","384406.4511","0 #","0.0000","0 #/s","0.0000","28,470 #","28470.0000","475 #/s","474.5791","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:35:00","45363.5868059838","19 MB","20242814.0000","2.70 Mbit/s","337324.0127","","708.0000","","11.7980","19 MB","20242106.0000","2.70 Mbit/s","337312.2146","0 #","0.0000","0 #/s","0.0000","25,626 #","25626.0000","427 #/s","427.0288","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1166","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:36:00","45363.5875002778","24 MB","24680698.0000","3.29 Mbit/s","411482.1274","","708.0000","","11.8039","24 MB","24679990.0000","3.29 Mbit/s","411470.3234","0 #","0.0000","0 #/s","0.0000","28,080 #","28080.0000","468 #/s","468.1561","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:37:00","45363.5881947917","20 MB","21247903.0000","2.83 Mbit/s","354131.7167","","826.0000","","13.7667","20 MB","21247077.0000","2.83 Mbit/s","354117.9500","0 #","0.0000","0 #/s","0.0000","26,151 #","26151.0000","436 #/s","435.8500","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:38:00","45363.5888892014","26 MB","26773560.0000","3.57 Mbit/s","446300.3834","","708.0000","","11.8020","26 MB","26772852.0000","3.57 Mbit/s","446288.5814","0 #","0.0000","0 #/s","0.0000","31,429 #","31429.0000","524 #/s","523.9040","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:39:00","45363.5895837269","19 MB","20110860.0000","2.68 Mbit/s","335181.0000","","826.0000","","13.7667","19 MB","20110034.0000","2.68 Mbit/s","335167.2333","0 #","0.0000","0 #/s","0.0000","25,627 #","25627.0000","427 #/s","427.1167","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:40:00","45363.5902780903","17 MB","17524761.0000","2.34 Mbit/s","292128.0380","","708.0000","","11.8020","17 MB","17524053.0000","2.34 Mbit/s","292116.2360","0 #","0.0000","0 #/s","0.0000","22,304 #","22304.0000","372 #/s","371.7953","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:41:00","45363.5909724884","19 MB","19531792.0000","2.60 Mbit/s","325584.1307","","708.0000","","11.8020","19 MB","19531084.0000","2.60 Mbit/s","325572.3287","0 #","0.0000","0 #/s","0.0000","23,471 #","23471.0000","391 #/s","391.2485","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:42:00","45363.5916670486","18 MB","19104992.0000","2.55 Mbit/s","318363.4728","","790.0000","","13.1645","18 MB","19104202.0000","2.55 Mbit/s","318350.3083","0 #","0.0000","0 #/s","0.0000","24,361 #","24361.0000","406 #/s","405.9490","7 #","7.0000","0.12 #/s","0.1166","8 #","8.0000","0.13 #/s","0.1333","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:43:00","45363.5923614236","18 MB","18834885.0000","2.51 Mbit/s","313967.0778","","1772.0000","","29.5383","18 MB","18833113.0000","2.51 Mbit/s","313937.5396","0 #","0.0000","0 #/s","0.0000","24,491 #","24491.0000","408 #/s","408.2514","10 #","10.0000","0.17 #/s","0.1667","12 #","12.0000","0.20 #/s","0.2000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:44:00","45363.5930559954","17 MB","18277708.0000","2.44 Mbit/s","304577.7037","","708.0000","","11.7980","17 MB","18277000.0000","2.44 Mbit/s","304565.9057","0 #","0.0000","0 #/s","0.0000","23,377 #","23377.0000","390 #/s","389.5517","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1166","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:45:00","45363.5937503356","17 MB","18089853.0000","2.41 Mbit/s","301547.8080","","708.0000","","11.8020","17 MB","18089145.0000","2.41 Mbit/s","301536.0060","0 #","0.0000","0 #/s","0.0000","22,592 #","22592.0000","377 #/s","376.5961","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:46:00","45363.5944448495","19 MB","20260845.0000","2.70 Mbit/s","337680.7500","","826.0000","","13.7667","19 MB","20260019.0000","2.70 Mbit/s","337666.9833","0 #","0.0000","0 #/s","0.0000","24,981 #","24981.0000","416 #/s","416.3500","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:47:00","45363.5951392130","21 MB","22329008.0000","2.98 Mbit/s","372212.1687","","772.0000","","12.8688","21 MB","22328236.0000","2.98 Mbit/s","372199.2999","1 #","1.0000","0.02 #/s","0.0167","26,561 #","26561.0000","443 #/s","442.7571","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:48:00","45363.5958337732","19 MB","20105382.0000","2.68 Mbit/s","335033.8610","","708.0000","","11.7980","19 MB","20104674.0000","2.68 Mbit/s","335022.0630","0 #","0.0000","0 #/s","0.0000","25,929 #","25929.0000","432 #/s","432.0780","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1166","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:49:00","45363.5965281134","16 MB","17064749.0000","2.28 Mbit/s","284459.8933","","708.0000","","11.8020","16 MB","17064041.0000","2.28 Mbit/s","284448.0913","0 #","0.0000","0 #/s","0.0000","22,026 #","22026.0000","367 #/s","367.1612","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:50:00","45363.5972226620","18 MB","18775236.0000","2.50 Mbit/s","312920.6000","","1308.0000","","21.8000","18 MB","18773928.0000","2.50 Mbit/s","312898.8000","0 #","0.0000","0 #/s","0.0000","23,921 #","23921.0000","399 #/s","398.6833","8 #","8.0000","0.13 #/s","0.1333","10 #","10.0000","0.17 #/s","0.1667","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:51:00","45363.5979170370","18 MB","19270812.0000","2.57 Mbit/s","321233.7390","","1034.0000","","17.2362","18 MB","19269778.0000","2.57 Mbit/s","321216.5028","0 #","0.0000","0 #/s","0.0000","27,444 #","27444.0000","457 #/s","457.4762","9 #","9.0000","0.15 #/s","0.1500","11 #","11.0000","0.18 #/s","0.1834","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:52:00","45363.5986114468","17 MB","18039287.0000","2.41 Mbit/s","300704.9008","","708.0000","","11.8020","17 MB","18038579.0000","2.41 Mbit/s","300693.0988","0 #","0.0000","0 #/s","0.0000","22,521 #","22521.0000","375 #/s","375.4126","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:53:00","45363.5993059838","18 MB","18975168.0000","2.53 Mbit/s","316252.8000","","826.0000","","13.7667","18 MB","18974342.0000","2.53 Mbit/s","316239.0333","0 #","0.0000","0 #/s","0.0000","24,469 #","24469.0000","408 #/s","407.8167","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:54:00","45363.6000003704","16 MB","17211169.0000","2.30 Mbit/s","286900.6334","","708.0000","","11.8020","16 MB","17210461.0000","2.30 Mbit/s","286888.8315","0 #","0.0000","0 #/s","0.0000","22,521 #","22521.0000","375 #/s","375.4126","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:55:00","45363.6006948843","18 MB","19294932.0000","2.57 Mbit/s","321582.2000","","708.0000","","11.8000","18 MB","19294224.0000","2.57 Mbit/s","321570.4000","0 #","0.0000","0 #/s","0.0000","25,623 #","25623.0000","427 #/s","427.0500","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:56:00","45363.6013892477","18 MB","19248722.0000","2.57 Mbit/s","320865.5109","","826.0000","","13.7690","18 MB","19247896.0000","2.57 Mbit/s","320851.7420","0 #","0.0000","0 #/s","0.0000","24,598 #","24598.0000","410 #/s","410.0350","7 #","7.0000","0.12 #/s","0.1167","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:57:00","45363.6020837963","18 MB","19014015.0000","2.54 Mbit/s","316900.2500","","708.0000","","11.8000","18 MB","19013307.0000","2.54 Mbit/s","316888.4500","0 #","0.0000","0 #/s","0.0000","24,154 #","24154.0000","403 #/s","402.5667","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:58:00","45363.6027783102","18 MB","19076180.0000","2.54 Mbit/s","317936.3333","","826.0000","","13.7667","18 MB","19075354.0000","2.54 Mbit/s","317922.5667","0 #","0.0000","0 #/s","0.0000","24,892 #","24892.0000","415 #/s","414.8667","7 #","7.0000","0.12 #/s","0.1167","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 19:59:00","45363.6034726968","16 MB","17215647.0000","2.30 Mbit/s","286975.2792","","708.0000","","11.8020","16 MB","17214939.0000","2.30 Mbit/s","286963.4772","0 #","0.0000","0 #/s","0.0000","21,102 #","21102.0000","352 #/s","351.7586","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:00:00","45363.6041670370","17 MB","18335549.0000","2.45 Mbit/s","305643.4239","","708.0000","","11.8020","17 MB","18334841.0000","2.45 Mbit/s","305631.6219","0 #","0.0000","0 #/s","0.0000","22,995 #","22995.0000","383 #/s","383.3139","6 #","6.0000","0.10 #/s","0.1000","8 #","8.0000","0.13 #/s","0.1334","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:01:00","45363.6048615972","78 MB","81310193.0000","11 Mbit/s","1354944.0593","","1228.0000","","20.4633","78 MB","81308965.0000","11 Mbit/s","1354923.5961","0 #","0.0000","0 #/s","0.0000","77,361 #","77361.0000","1,289 #/s","1289.1351","8 #","8.0000","0.13 #/s","0.1333","9 #","9.0000","0.15 #/s","0.1500","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:02:00","45363.6055559375","21 MB","22091563.0000","2.95 Mbit/s","368254.0923","","810.0000","","13.5023","21 MB","22090753.0000","2.95 Mbit/s","368240.5901","0 #","0.0000","0 #/s","0.0000","26,923 #","26923.0000","449 #/s","448.7915","7 #","7.0000","0.12 #/s","0.1167","9 #","9.0000","0.15 #/s","0.1500","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:03:00","45363.6062504977","23 MB","24579211.0000","3.28 Mbit/s","409585.2525","","826.0000","","13.7644","23 MB","24578385.0000","3.28 Mbit/s","409571.4881","0 #","0.0000","0 #/s","0.0000","28,565 #","28565.0000","476 #/s","476.0040","7 #","7.0000","0.12 #/s","0.1166","7 #","7.0000","0.12 #/s","0.1166","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
"12-03-2024 20:04:00","45363.6069448380","21 MB","22279068.0000","2.97 Mbit/s","371379.6966","","708.0000","","11.8020","21 MB","22278360.0000","2.97 Mbit/s","371367.8946","0 #","0.0000","0 #/s","0.0000","28,057 #","28057.0000","468 #/s","467.6946","6 #","6.0000","0.10 #/s","0.1000","7 #","7.0000","0.12 #/s","0.1167","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","0 #","0.0000","0 #/s","0.0000","100 %","0000010000"
